title, publication, authors, date, year, month, url, content
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Fred Weller,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-26,Your awful homophobic.
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Trust No One,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-34,Yes you did.
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Trust No One,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-27,"""Your awful homophobic.""
You're awful illiterate.
Learn English, moron."
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Fred Weller,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-28,"You sure did show me.
How about that dude beating the girls in track finals? Awful quiet on that one. Maybe Billie Jean should have ran... BTW, you're still a homophobe."
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Trust No One,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-29,"Only cowards, spammers and trolls hide their comment history."
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Fred Weller,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-30,"Aw poor baby, throwing a tantrum because you were proved wrong. Here try this one too on how HS boys are crushing girls in track.
https://usatodayhss.com/201..."
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Trust No One,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-31,Cowardly troll who hides his comment history says what ??
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Fred Weller,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-32,"You just did. BTW, why did you so quickly start avoiding the Billie Jean false narrative?"
Liberals Are At War With Science In The Transgender Athlete Controversy,dailycaller.com,Fred Weller,05-25-2019,2019,5,https://dailycaller.com/2019/05/24/liberals-oppose-science-transgender-athletes/#post-33,Cowardly troll who hide his posting history says what?
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,DNC_FUBAR,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-56,"Sowhen they are gone there will be no rapes, no incest, no deadbeats? Yeah sure, you guys are just as bad. Enjoy your uncle f**king sh*thole."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,WTexas,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-58,I think Nutty Nancy needs to be there so she can decide if the baby should be named spark of divinity or gift of love.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Felicia Callari Cacioppo,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-68,"you can take the boy out of T Watt A Malla...
.
but you can't take the T Watt A Malla out a' the boy..
.
another one of their FINEST.."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,1eagleye,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-52,"who got pregnant?
.
you?"
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Moosepucker,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-76,"Careful now, about your intentions .... someone is watching."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Fizzycist,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-43,"No, crying cretin. Now, get your GED."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,TellMeImDreaming,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-46,I'd refer them to date you..
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Fizzycist,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-64,"Democrats demand extreme background checks of our own citizens seeking to exercise their 2nd Amendment rights while simultaneously demanding that we abolish ICE & throw open our borders. Where are their demands for “extreme background checks” for those who cross our borders illegally every day or enter as supposed “refugees”? Instead, they seek to flood the nation with people from 3rd world nations under the guise of diversity. Diversity that has brought us people who torture, mutilate, & sacrifice animals/children in religious rituals, kill in the name of honor, decapitate others, are accustomed to raping babies, underage children, elderly men/women, mutilate women with FGM, & look, not to assimilate, but to conquer our nation & impose their religion/laws on our citizens, admittedly by any means possible including mass murder."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,lemania,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-61,This phucker should be publicly hanged and his carcass left to rot.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Josh,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-71,"And now she's pregnant - maybe the nuns at school were right about how sinful getting a hickey is .
Cobo-Perez’s relationship with the girl was revealed after her mother noticed a hickey on her daughter’s"
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Wavy1,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-57,"How about castrated, First..."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Toto,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-69,Deport him and he will be back in less than a year - feasting on another 11 year old - who is too young to understand the criminal it only using her.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,peggy6824,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-59,Maybe Nancy has a ten year old Granddaughter this guy could 'date'?
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,RetCivServ,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-47,Bill Clinton fished way down the stream.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Jo Jo 309,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-67,Send him south less his Preciou
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,2smartforlibs,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-53,I know who got effed? The people of Alabama.. or at least the sane ones.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,BrooksLox,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-44,"You should be castrated and beheaded, just to be on the safe side."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,usawatching,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-73,"Oh come on, don't be so hard on him. I'm sure he was just a dreamer on break from medical school who had a momentary lapse. Happens all the time."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Fizzycist,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-48,Divide the Public Assistance Budget up yet again
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Terry Newberry,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-63,So he gets deported and then he comes back a few days later to continue preying on americans.. They are actually super-citizens. They are immune from the laws that the rest of us have to follow. This is how a country breaks up.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,lemania,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-42,And castrate.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Cuthbert J Twillie,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-54,"Arizona? Good the kid can still get an abortion, if she was in a restrictive state she would be forced to carry this guy's kid. Think about it america: If these illegal immigrants abuse your daughter in the wrong state your going to end up with a place full of these guy's little darlings."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Cuthbert J Twillie,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-70,This is How These Savages Live in the Own Country. Why do We Want Them Here.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Earl Holtz,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-75,She's eleven years old. She loves him? She loves her doll house. Give me a break. Put him in jail for 20 years and then deport him. I know what I would do if I was her daddy.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,mauloa,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-65,"He should have an appendage removed before HE is removed from custody and sent back to his country, to protect little girls everywhere !!"
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,jhpoland,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-60,castrate and deport
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,NoMoreFalseGods,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-49,Castrate him before you send him back to Quat.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Cuthbert J Twillie,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-50,"He was just imitating Roy Moore, the man you folks think should be a Governor."
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Phil J,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-45,The parents didn't approve of a 20 year old pursuing their 11 year old daughter? If it was my 11 year old it would be a hell of a lot more than my disapproval. I would have given him a free ticket to the afterlife.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Fizzycist,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-62,How about a lead injection to the head?
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Ken,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-55,"Sorry, wrong answer.
If this scum, and the rest of the scum like him from these s--thole countries, wasn't here in the first place, the topic of abortion wouldn't need to be raised.
Soooo, how about that instead of making Killing Babies legal in all states & territories, and legal until the moment of birth, we just secure our fking BORDERS!!"
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,Unhappy American,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-77,He'll be b ck..
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,NoMoreFalseGods,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-51,He was imitating John Podesta & Bill Clinton.
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,BoBoSpeaks,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-74,"Okay... mind your P's & Q's all you hillbilly racists. All cultures are equal, diversity is our strength, and Illegal Aliens commit fewer crimes than Americans. And down is up, black is white, and slavery is freedom. Oh... and Islam is a peaceful religion.
(God, I really hate these insane leftists!)"
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,bigjim,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-66,who thinks the lemania should for this child to carry the baby to term?
"Illegal Immigrant Arrested After Impregnating 11-Year-Old Girl, Likely To Be Deported",dailycaller.com,L Garou,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/illegal-immigrant-arrest-pregnant/#post-72,"These poorly educated, low IQ scum don't care about the law which is why they know they cannot come legally."
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,Undertow31416,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-3,"How is this even an article on this website? it wouldn't even make the cut at the Badger Herald. The person who is responsible for website content should have to read all of Mensa Hookstead's egregiously AWFUL musings until their ears bleed and their soul is dead.
Mensa Hookstead should be fired."
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,O M,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-5,Nebraska is working hard at sucking more than any other team in college football....they left the Big 12 looking for a challenge and fell flat on their faces
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,Churyl Minne,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-2,"<yawn> Two also ran teams that will never have to be worried about being kicked out of their conference for being ""too good"" for it. This game will be a loss leader for some network because it won't draw much attention past the states of Nebraska and Wisconsin."
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,Chuck Stout,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-6,"They ""Tried"" to cheat Texas! F-M!"
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,Chuck Stout,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-1,I hope Texas and Wisconsin wind up undefeated just to watch Bevo gore that little badger! Hookbrain.
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,DevEd,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-7,Sigma Chi UCLA.
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,David Hookstead | Reporter,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/,"Ladies and gentlemen, I might have successfully forced Wisconsin’s football game against Nebraska to become primetime television.
A few days ago, I pointed out the fact it’s laughable to believe Nebraska is in a better position to win the Big Ten West than Wisconsin , which is a fact beyond debate.
In the days since, it’s literally all anybody in the world of Big Ten football has been talking about. It’s dominating the college football scene. (RELATED: Will Jack Coan Or Graham Mertz Start At Quarterback For The Wisconsin Badgers?)
A post shared by Wisconsin Football (@badgerfootball) on May 22, 2019 at 9:04am PDT
Look no further than the hundreds of pissy Nebraska fans in my Twitter mentions if you need proof of that fact.
There’s one very obvious question that now surrounds the situation. Have I forced ESPN or Fox to broadcast the game November 16 in primetime?
It’s now the one game every Nebraska fan in the country has circled on the calendar, and with two large fanbases now at each other’s throats, I think that’s exactly what’s going to happen.
Ratings might never get higher!
A post shared by Graham Mertz (@graham_mertz5) on Apr 5, 2019 at 11:44am PDT
Before I started (and won) a fight with the entire state of Nebraska, this was just a mid-level game for the Badgers, despite it being the Super Bowl of the schedule for the Cornhuskers. Now, we’re ready for war.
Too many words have been said, there’s been too much trash talk, too many people are on edge and it’ll all be the sweeter now when Wisconsin beats the living hell out of Nebraska.
A post shared by Wisconsin Football (@badgerfootball) on Apr 19, 2019 at 8:25am PDT
This is the game of the century for the Cornhuskers, and they still won’t get close. It’s borderline poetic. You can all thank me later when the game gets broadcast under the lights. Am I hero? We can let the debate on that begin when we drink beers in victory in November.
Follow David Hookstead on Twitter"
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,Love of Country,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-4,"This article is s David Hookstead, I couldn't get past the headline, lol ... he thinks the Daily Caller is his Facebook page.
God help us all! 🙄"
Have I Forced The Wisconsin Vs. Nebraska Football Game To Get Scheduled For Primetime?,dailycaller.com,Captain Kirk,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/david-hookstead-nebraska-wisconsin-football-game/#post-8,"Hookbait is back at it. His Wisconsin Badger Death Star, which went all of 8-5 last year, is supposedly now the biggest game for Nebraska, an actual storied program. This is just more clickbait from the site clown. This isn’t THE game for Nebraska, in fact quite the opposite, Nebraska might end up firing their coach should they lose to a bad Wisconsin team and have just a mediocre season.
Way to go Hookbait, you’ve confirmed the fact you’re nothing more than a clown."
Here Are 5 ‘Egregious’ Cases of Collegiate Conservative Censorship This Year,dailycaller.com,James1754,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/college-conservative-censorship/#post-18,"No, too busy virtue signaling"
Here Are 5 ‘Egregious’ Cases of Collegiate Conservative Censorship This Year,dailycaller.com,Fred the Head,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/college-conservative-censorship/#post-22,Says the racist.
Here Are 5 ‘Egregious’ Cases of Collegiate Conservative Censorship This Year,dailycaller.com,James1754,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/college-conservative-censorship/#post-27,Leftist love being sick racist bigots
Here Are 5 ‘Egregious’ Cases of Collegiate Conservative Censorship This Year,dailycaller.com,Wesley Stubbs Sandel,05-25-2019,2019,5,https://dailycaller.com/2019/05/25/college-conservative-censorship/#post-7,Tell us more!
