title, publication, authors, date, year, month, url, content
Andy Capp’s Fries Get 4/20 Buzz,www.wsj.com,Markets,04-12-2019,2019,4,https://www.wsj.com/articles/andy-capps-fries-get-4-20-buzz-11555068600,"During the California gold rush, fortunes were made selling picks and shovels instead of actually mining for gold. During the current cannabis boom, as 10 U.S. states and Canada have legalized recreational marijuana, the equivalent may be selling snacks rather than pot.
Conagra Brands is thinking along these lines. The food company, widely admired in the industry for its track record of turning around aging brands, sees opportunity for the Andy Capp’s line of snacks, named after the layabout star of the British comic strip...."
Disney Shares Surge After Disney+ Streaming-Service Update,www.wsj.com,Business,04-12-2019,2019,4,https://www.wsj.com/articles/disney-shares-surge-after-streaming-services-update-11555077004,"Walt Disney Co. shares surged to an all-time high Friday, as investors and analysts cheered the opportunity for Disney+, the newest addition to the company’s suite of streaming services, to win subscribers in an increasingly crowded landscape.
Stock in the California entertainment company rose 12% to $130.06, breaking the previous intraday record set in August of 2015, bringing gains this year to 18%.
On..."
Once More With Feeling: Fix Your Withholding!,www.wsj.com,Markets,04-12-2019,2019,4,https://www.wsj.com/articles/once-more-with-feeling-fix-your-withholding-11555061406,"Congratulations American taxpayers, you made it through the first filing season after the largest tax overhaul in a generation. Now do yourself a favor and check your withholding.
For weeks, news articles, message boards, and family dinners have been filled with unhappy taxpayers lamenting tax-refund shortfalls or surprise bills. For many, that’s because they didn’t watch their withholding.
Among..."
Germany’s Merck to Acquire Versum in $6.56 Billion Cash Deal,www.wsj.com,Business,04-12-2019,2019,4,https://www.wsj.com/articles/germanys-merck-to-acquire-versum-in-6-56-billion-cash-deal-11555078607,"Merck KGaA said Friday it reached a deal to buy Versum Materials Inc. for $53 a share in cash, scuttling a merger with Entegris Inc.
Merck valued its purchase of Versum at 5.8 billion euros ($6.56 billion) and said the deal strengthens its position in the semiconductor industry, which is expected to see a boost from growth in the use of artificial intelligence, big data and internet-of-things applications.
Germany’s..."
Rip-Roaring Chinese Exports Less Than They Appear,www.wsj.com,Markets,04-12-2019,2019,4,https://www.wsj.com/articles/rip-roaring-chinese-exports-less-than-they-appear-11555072169,"To everything there is a season – especially in China.
Friday’s very strong March export figure, up 14% on the year after falling 20% in February, wasn’t exactly a surprise. Much ink was spilled on very weak Chinese exports and industrial profits in February, so expect more on this big export rebound.
Yet all the figures were heavily distorted..."
Military Faces High Turnover of Top Brass,www.wsj.com,Politics,04-12-2019,2019,4,https://www.wsj.com/articles/turnover-among-military-brass-as-civilians-serve-in-acting-posts-11555061401,"The Pentagon within the coming months is expected to undergo its most dramatic period of turnover at top military levels under the Trump administration, during which top civilian leaders aren’t serving in a permanent capacity.
At least five of the seven members of the Joint Chiefs of Staff will be replaced this year, including the chairman, vice chairman and heads of the Army, Navy and Marine Corps.
Military..."
Spring Books: Spring Cleaning,www.wsj.com,Books,04-12-2019,2019,4,https://www.wsj.com/articles/spring-books-spring-cleaning-11555081183,"Louise Nevelson could have been a productivity guru for the tech set. The prolific American sculptor woke up at 6 every morning wearing cotton clothing that served as both her pajamas and work uniform. At mealtime, she consumed a can of sardines and a piece of stale bread with a cup of tea—the 20th-century version of Soylent. “I read once that in her old age Isak Dinesen only ate oysters and drank champagne,” Nevelson wrote in her autobiography, “and I thought what an intelligent solution to ridding oneself of meaningless decision-making.”
Perhaps..."
"George Putnam, Born to Influence, Led Investment Firm and Managed Harvard’s Money",www.wsj.com,World,04-12-2019,2019,4,https://www.wsj.com/articles/george-putnam-born-to-influence-led-investment-firm-and-managed-harvards-money-11555079401,"His family tree included a general who led troops in the Revolutionary War, a governor of Massachusetts and a president of Harvard University. So a certain amount of leadership was always expected of George Putnam. He delivered it in a quiet fashion.
After serving in World War II and considering a scientific career, he complied with his father’s wishes to join Putnam Investments, the Boston-based fund-management company founded by the elder Mr. Putnam in 1937.
..."
Taxi App That Drove Uber From China Sees Its Valuation Stall,www.wsj.com,Markets,04-12-2019,2019,4,https://www.wsj.com/articles/taxi-app-that-drove-uber-from-china-sees-its-valuation-stall-11555071683,"Not every ride-hailing giant is riding a surge in valuations.
Uber Technologies Inc.’s IPO documents this week provided fresh insights into its Chinese rival Didi Chuxing, another of the world’s most valuable ride-hailing companies, but one that has encountered various setbacks over the past year.
Uber said it owns 15.4% in Beijing-headquartered..."
‘Never a Lovely So Real’ Review: A Walk on the Wild Side,www.wsj.com,Books,04-12-2019,2019,4,https://www.wsj.com/articles/never-a-lovely-so-real-review-a-walk-on-the-wild-side-11555081081,"Colin Asher’s generally sturdy new biography of Nelson Algren, the third one of the writer to appear, shows in certain penitential asides why it may be the last: If a biographer needs to apologize for the noun “lovely” in his own title (“tame misogyny” when Algren used it, but “offensive” today), it’s doubtful his rugged white-male subject will much longer be considered acceptable posthumous company.
Born in 1909, the son of a car mechanic, Algren grew up in Chicago with an enthusiasm for boxing, baseball, gangsters and writing...."
