title, publication, authors, date, year, month, url, content
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,actsnow,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-2,"These people will not be satisfied until an all out race war is started, Marxist scum!"
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,TwitterTwatTrump,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-8,She reminds me of The Planet of the Apes cast member
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Alex Haig,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-4,"The sooner they get rid of this alien like woman the better.
Then she can sit at Sharpton's BBQ with the likes of Sharpton, Smellett and Tawana Brawley"
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Richard,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-3,This should not be a surprise to anyone. She hates cops. Specifically white cops. She was elected on a platform of prosecuting white cops.
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Velocitor,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-7,Funniest thing I've read so far...
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,MineThe Border,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-10,And grow fat
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Sway Snub,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-9,Meanwhile another 50 blacks were shot in Chicago last week. And another 21 on Monday.
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Commentry commentor,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-6,"Foxx received over $400,000 in campaign contributions from the evil Hungarian billionaire whose name cannot be said at Breitbart. Foxx also calls Kamala Harris her mentor."
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Chris King,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-11,Soro$ is the enemy within. She is a black stain on chicago.
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Sway Snub,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-12,Soros....
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,MR. BIC,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-13,You mean old soreass?
Watch: Kim Foxx Remains Silent as Supporter Calls Chicago Police 'Blue Klux Klan',www.breitbart.com,Utility Account,04-07-2019,2019,4,https://www.breitbart.com/entertainment/2019/04/07/watch-kim-foxx-remains-silent-as-supporter-calls-chicago-police-blue-klux-klan/#post-15,I can’t help but notice how much she resembles Big Mike!
